Show,Sentiment,Review
Wolf Like Me,0,Wolf Like Me takes its traumatic situation so seriously I kept waiting for it to let its hair down.
11.22.63,0,"Awkward and flat, never matching the promise of its premise."
WeCrashed,0,"There is little here that is enjoyable to watch and even less that is entertaining, and spending eight hours with the versions of these people portrayed by Jared Leto and Anne Hathaway is a punishment."
Sex/Life,0,This epitomizes trash TV; it's a soapy melodrama that could be interpreted either as emotional or hilarious depending on the viewer's interpretation.
Behind Her Eyes,0,Anything beneath the surface in Behind Her Eyes is irrelevant by the end.
House of Cards,0,"With or without Kevin Spacey, it's possible that House of Cards had simply run its course. It's just a shame that it couldn't make one final sprint toward the finish line."
The Summer I Turned Pretty,0,"The series, which evokes YA soaps like The OC and Gossip Girl, is pleasant enough, if blandly formulaic: full of breathless kisses, swim suits, dances, and mood-supporting pop songs - plus boozing, hooking up, and cheating, bathed in fumbling innocence."
The Last Man on Earth,0,The Last Man on Earth remains very much on the bubble.
The Old Man,0,"The veteran actor does nuanced work as usual, but the FX series takes too many ridiculous turns."
WeCrashed,0,Apple TV's first high-profile letdown doesn't know whether to satirise WeWork founder Adam Neumann or to idolise him.
Entourage,0,"""Entourage"" heads into its final eight episodes starting Sunday night and to be honest, it's time."
Big Shot,0,"If you're over ten years old, you've seen everything here before."
Marvel's Agent Carter,0,It became... nothing more than a Hayley Atwell vehicle that let everything else from production value to narrative importance fall to the wayside if it meant the show's lead actress getting in just one extra spunky line of dialogue.
The Pentaverate,0,"Underneath its mildly amusing, emotionally scattered exterior, The Pentaverate is a flawed but heartfelt ode to the importance of honesty in an era where lies are widespread and popularized."
Ginny & Georgia,0,"Unfortunately, the show's ambitions for bigger stakes mean trading in some of the character-based intimacy that is the series' calling card. Go big or go home, they say - but Ginny & Georgia makes a strong case for staying cozy."
Succession,0,"Season three cares only for its mic drop moments. Succession has no grasp of narrative pacing, a show that gives its audience little to invest in beyond amusing one-liners."
And Just Like That...,0,"Modernizing the original's much-beloved and extremely glamorous world has for some reason meant making it drearier, more awkward, and overall less joyful to inhabit."
Tokyo Vice,0,"For all its visual pleasures, “Tokyo Vice” is guilty of sidelining its most fascinating characters. And with so many other streaming shows fighting for our attention, that’s a punishable offense."
Why Women Kill,0,"The ensuing lurid shenanigans are cartoonish to a campy extreme, and it's hard to care who'll end up killing whom in their venal, petty squabbles."
Halo,0,The early episodes of Paramount+’s much-delayed new adaptation of the classic video game series miss their target...
Bridgerton,0,"Although it's hardly a failure, Bridgerton Season 2 suffers from too many extraneous storylines and not focusing enough on its leading two characters, and that's where it falls short."
Marvel's The Punisher,0,It's a shame such a wild and impulsive character is likely going out on such an underwhelming note.
The Nevers,0,As creaky as these first four episodes are - reams of exposition alternating between soap-opera twists and cutesy inventions like Penance's li'l electric car - I want to believe there are glimmers of promise.
Rise,0,"The cast is solid, but otherwise ""Rise"" falls flat."
The Mist,0,"Like King's last TV series, ""Under the Dome,"" ""The Mist"" would seem to have a short shelf life. One hour with these people and you'll be rooting for the critters."
All of Us Are Dead,0,It's delivered in an oddly-paced season that fights against an intuitive structure as much as these students try to beat back chomps from throngs of kids in uniforms.
Treadstone,0,"While lots of action films require the audience to suspend disbelief at times, Treadstone requires them to saw the tops of their own heads off and remove the gooey blob inside. It's the only way you'll survive the writing."
Taboo,0,"As Taboo goes forward, Delaney's mystical powers will inevitably play a more central role, but as of now, the promise that the show has some payoffs hidden up its sleeve isn't enough to slog through the dampness with these characters."
Jericho,0,Whom can you trust? What can you do? Where the hell is this going?
The Mist,0,"The only times The Mist manages to escape the obvious is in the story of a possible teen sexual assault, which feels slightly more rooted in character and reality but takes a backseat to the show's title malevolent force."
Mayor of Kingstown,0,"Without a compelling character at the heart of it, Mayor of Kingstown is simply a dreary march toward predictable violence."
Marvel's The Punisher,0,The Punisher season two is relentlessly blood and guts and that unfortunately is just punishing on to itself after a while.
And Just Like That...,0,"Samantha Jones's perverted yet sensible energy was what kept this show together, and without her, these women are in big trouble."
Parenthood,0,"The writers' decision to go full cheeseball ending shouldn't have been surprising, after the show spent its last year turning into a frustrating shadow of itself."
Mr. Corman,0,"Stop me if you already saw this indulgent indie flick back in the early 90s, because trust me -- you did."
