Show,Sentiment,Review
Doctor Who,0,Legend of the Sea Devils was quite disappointing. I appreciated the fresh scenery and all-Asian guest cast but the Sea Devils fell flat mostly due to poor directing taking all the excitement away from their fight scenes.
The Pentaverate,0,"If you're not bowled over by the eight rubbery faces Myers cycle through its six episodes, maybe it's because they're only slightly removed from versions of his characters you've laughed with before but whose humor feels crustily outdated in 2022."
Angelyne,0,I liked “Angelyne” better as it went on... without ever being wholly convinced that it was a trip I needed to take.
The Haunting of Hill House,0,"Things were going so well. Now here I am, out back in the cold of night, burying it."
The Time Traveler's Wife,0,The Time Traveler’s Wife should probably have been left in the past.
Deadwood,0,It's like saddling up and putting the spurs to a drunk Shetland pony.
Dr. Brain,0,"It does go some way to fulfilling it prophecy in terms of jump scares, eerie underground car parks and ominous shadows, but is let down by a plot which requires Cliffs Notes."
Girls,0,"Girls was insistently offbeat, and in defiance of TV convention, a character study more than an ensemble piece - even if it wasn't quite willing to admit that."
Foundation,0,"Spanning a millennium and juggling at least half-a-dozen narratives at any given moment, Foundation is suitably epic to behold, but has the emotional intensity of a lecture on particle physics."
Y: The Last Man,0,"While some intriguing & important new elements are added, like Elliot Fletcher's trans character, the show is so concerned with big ideas it neglects all of its characters."
The Alienist,0,"""The Alienist"" - which was originally critiqued for feeling behind the times and overly familiar - still plays like the worse version of so many other dramas."
The Problem With Jon Stewart,0,"It's a noble ambition, but one that surely Stewart must realize precious few viewers will stick around for without some jokes to leaven the proceedings."
Pretty Little Liars,0,"In its seventh season, Pretty Little Liars illustrates the dangers of stretching a mystery as far as it can go with a splashy premiere that fails to establish real stakes for its characters."
Y: The Last Man,0,"t takes the swashbuckling, humorous tone of the source material and trades it in for a generic end-of-the-world ominousness that makes it seem like a forgotten season of The Walking Dead."
Bel-Air,0,"Bel-Air is a glossy, expensive-looking soap that, like Fox’s Our Kind of People, puts the spotlight on uber-wealthy Black families. But “fresh?” Not so much."
The Right Stuff,0,"The Right Stuff is not bad, or even boring, just thin and unconvincing."
Prison Break,0,This was most definitely not the way I wanted nor expected season five to get underway. But here's hoping somehow the show is able to catch its footing because Ogygia was a complete and utter letdown.
Once Upon a Time,0,Once Upon a Time's magic is gone.
The Flight Attendant,0,"The writing is an insult to the acting caliber of all involved, especially the usually wonderful Zosia Mamet and new cast member Shohreh Aghdashloo."
And Just Like That...,0,There were many inclusivity themes as a lunge for relevance that only make you remember how funny and risky the un-PC Samantha could have made it.
Safe,0,"Safe could have been so good. All the ingredients were there for a prime binge-worthy crime thriller - the writers, the cast, the concept - but it just hasn't been given the time, care and attention it needed."
13 Reasons Why,0,This show has no business being a full hour long. And it certainly has no business leaving us with an hour-and-36-minute (!) series finale.
True Blood,0,"I won't go so far as to say that True Blood's limping into its final season, but it's definitely anemic."
The Wheel of Time,0,It all feels somewhat conventional. Is it the show's fault or because many fantasy film and television adaptations have already been made? [Full review in Spanish]
Vikings: Valhalla,0,"One beard only has to look at another beard and that’s it, throat slit. This has, in short, not been approached with any wit or humour or cleverness."
Safe,0,"[Michael C.] Hall's accent, reasonably consistent and yet rarely believable, is one of many things on Safe that are askew and, the more I think about it, the more I can't tell if it's intentional if not particularly satisfying, or merely bad."
Twin Peaks,0,Lynch's twisted brutalization of women likewise continues... It all seems to be part of the director's basic playbook. And it's past time for him to be called out on it.
Watchmen,0,"Lindelof keeps scribbling in the margins, adding in more and more story that may yet pay off but that takes perhaps undue patience in the interim."
True Detective,0,"The season had its moments, but it felt more like a vehicle for delivering a type of experience than a discrete story divided into eight installments. What's good about this show is almost entirely eclipsed by what doesn't work."
BoJack Horseman,0,[T]he decision to split up the sixth and final season makes these episodes a deeply unsatisfying experience.
Black Mirror,0,"Such dissonance underscores the impression, supported by the occasional but conspicuous Britishisms that issue from the mouths of American characters in the Netflix seasons, that Brooker isn't getting enough feedback on his scripts."
